id,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
13995561,50,2,167,4.73,2,162
13995614,140,2,0,,1,0
13995891,59,4,28,0.8,2,99
13996108,150,14,0,,1,0
13996617,80,5,0,,1,0
13997385,85,3,1,0.03,1,0
13997415,185,2,169,4.77,1,26
13997539,85,7,2,0.06,1,0
13997552,135,2,135,3.8,1,168
13997894,85,7,60,1.65,1,284
13998049,150,1,2,0.06,1,0
13998064,75,2,3,0.08,1,0
13998223,150,3,86,2.43,1,226
13998293,150,5,2,0.06,1,0
13998679,199,1,7,0.2,4,365
13999070,120,1,0,,1,0
13999916,88,1,11,0.3,2,0
14000455,99,3,62,1.74,1,0
14006729,75,2,3,0.08,2,0
14006823,107,30,8,0.24,31,332
14007809,400,4,0,,1,0
14010200,89,5,9,0.25,1,0
14010252,210,1,76,2.1,1,311
14010651,275,5,0,,1,0
14010699,57,5,22,0.64,3,60
14010951,150,3,0,,1,0
14011318,50,2,22,0.63,1,8
14011411,150,2,10,0.29,1,13
14011511,29,30,12,0.38,3,193
14011728,100,2,1,0.03,1,0
14012274,152,30,1,0.05,8,332
14012606,822,30,0,,121,342
14012748,350,4,0,,1,0
14014128,45,1,39,1.27,2,365
14014170,49,2,41,1.15,1,355
14015822,45,27,6,0.19,1,94
14016202,120,2,0,,1,0
14016206,66,5,0,,1,0
14020396,122,1,41,1.13,1,8
14021649,64,15,1,0.03,1,0
14022086,135,2,8,0.34,1,0
14022980,33,2,11,0.31,1,0
14023316,70,2,0,,2,0
14024257,320,4,6,0.18,2,0
14024708,62,1,0,,1,0
14025561,130,30,1,0.45,1,188
14026544,95,1,7,0.19,1,0
14026862,100,4,0,,1,362
14027065,90,5,0,,1,0
14027110,150,3,7,0.2,1,261
14027756,350,5,1,0.03,1,0
14028018,120,30,6,0.19,31,322
14028280,250,3,152,4.25,2,229
14028380,106,1,30,0.85,1,0
14028513,65,30,6,0.17,8,201
14028586,175,2,114,3.36,1,154
14028597,360,5,8,0.26,1,175
14029633,119,1,12,5.37,1,140
14029776,85,2,0,,1,0
14030285,189,2,88,3.18,1,255
14030375,68,2,134,3.8,3,245
14032445,100,1,3,0.09,1,0
14036117,40,3,3,0.09,1,171
14036591,45,30,0,,1,0
14036911,38,31,0,,1,0
14037145,100,1,27,0.75,2,365
14037459,165,30,9,0.25,1,88
14039239,80,1,0,,1,0
14039287,40,1,2,0.06,1,0
14041141,175,27,2,0.06,1,310
14041196,99,4,82,2.29,5,228
14041447,50,3,45,1.31,2,0
14041548,70,1,2,0.07,3,188
14041728,85,1,4,0.11,1,0
14042426,50,2,14,0.4,2,26
14043646,69,60,6,0.17,4,0
14043849,54,1,148,4.11,3,19
14044731,38,7,2,0.06,1,0
14048187,300,2,0,,1,0
14050933,41,3,2,0.06,1,0
14053775,199,2,68,1.96,2,20
14054091,235,30,23,0.68,1,134
14055238,240,2,144,4.04,1,217
14055341,70,1,13,0.36,2,0
14056307,250,7,1,0.05,1,0
14056447,91,1,4,0.13,2,0
14057678,125,1,10,0.38,4,181
14057802,55,1,147,4.1,3,24
14058251,75,1,12,0.56,1,50
14058357,44,3,32,1.24,2,42
14058375,90,1,2,0.06,2,0
14058880,100,28,75,2.1,1,0
14064701,170,5,22,0.61,1,143
14065007,140,2,10,0.28,1,93
14065198,199,3,2,0.06,1,0
14065448,156,30,2,0.09,96,189
14065821,170,30,3,0.1,96,0
14066228,110,3,26,0.73,1,5
14066397,115,5,13,0.37,1,0
14066702,70,3,15,0.43,1,95
14068074,250,91,55,1.59,1,34
14068646,200,30,6,0.28,39,96
14068668,197,30,0,,49,329
14069371,82,1,25,0.7,1,0
14069379,85,1,1,0.03,1,0
14070671,69,2,177,5.13,2,105
14070967,150,3,64,1.84,1,264
14071193,150,2,69,5.27,1,39
14071357,49,14,0,,1,0
14071436,165,30,0,,91,147
14071802,90,3,8,0.23,2,0
14071817,92,2,0,,1,0
14073163,159,2,12,0.35,4,0
14076357,280,3,43,1.24,1,335
14080022,325,3,4,0.11,1,0
14084988,120,3,6,0.17,1,8
14085389,61,30,3,0.1,4,180
14085512,80,3,15,0.42,2,365
14086188,90,1,11,0.42,1,0
14086584,51,3,0,,2,365
14086770,178,2,72,2.07,1,0
14088558,1100,3,0,,1,0
14088971,119,3,63,1.82,1,18
14089094,30,2,1,0.03,1,0
14089282,100,1,0,,1,0
14089808,100,3,80,2.26,1,112
14090133,100,2,2,0.06,1,0
14091281,250,3,3,0.09,1,328
14091525,30,2,1,0.03,1,0
14091664,240,2,5,0.14,1,0
14092217,60,2,147,4.1,3,0
14092236,65,1,149,4.17,3,185
14092239,140,2,137,3.82,3,234
14092722,265,2,19,0.55,1,5
14092808,86,14,0,,1,346
14093073,145,1,9,0.25,1,90
14093225,100,2,1,0.03,1,0
14094264,75,1,0,,1,0
14094358,105,2,29,0.81,3,38
14094370,85,3,1,0.03,1,0
14094480,150,2,5,0.14,1,0
14095224,100,3,3,0.14,4,157
14100416,90,6,0,,1,0
14100582,150,1,0,,1,0
14100743,75,1,1,0.03,1,0
14101329,60,1,53,1.52,3,0
14102790,80,3,47,1.4,1,308
14103889,137,2,99,2.76,1,221
14104044,79,30,5,0.36,2,308
14104812,120,3,92,2.57,1,130
14105094,220,5,1,0.03,1,0
14105220,300,1,158,4.39,1,172
14107667,267,30,0,,87,354
14108460,149,3,0,,1,0
14108509,195,30,0,,87,57
14108671,90,1,9,0.28,1,0
14108870,48,1,68,2.02,2,14
14109485,179,2,16,0.45,1,1
14109494,58,2,1,0.1,1,0
14109521,50,14,0,,1,0
14109544,49,4,137,3.88,2,279
14109893,110,2,6,0.17,1,0
14110144,190,5,9,0.26,1,0
14110407,450,3,15,0.42,1,290
14111092,69,1,64,1.81,1,322
14111254,250,2,45,1.9,1,90
14111390,400,5,0,,1,0
14111626,249,7,100,2.82,1,237
14111975,125,1,2,0.06,1,0
14115455,96,2,0,,1,0
14115645,60,1,78,2.18,1,78
14117696,179,5,32,0.9,1,41
14120153,48,1,0,,1,0
14120431,155,2,29,0.83,1,8
14120515,65,5,12,0.34,1,76
14120620,499,1,116,3.24,4,30
14121045,250,2,2,0.06,1,130
14121640,120,2,12,0.33,2,27
14122786,50,1,64,1.78,2,302
14124792,48,2,2,0.06,1,0
14124987,45,30,5,0.15,2,339
14125183,50,2,59,1.67,1,0
14125891,75,2,17,0.47,5,0
14125913,65,7,1,0.03,1,0
14126303,90,1,30,0.84,1,0
14126610,56,14,0,,1,0
14126853,80,1,2,0.06,2,281
14129429,174,360,0,,1,365
14131597,43,1,6,0.19,1,0
14133414,32,1,411,11.4,5,161
14134105,39,1,12,0.34,1,0
14135050,70,3,0,,1,0
14135904,75,3,6,0.17,1,0
14137017,130,3,4,0.12,1,0
14137639,85,2,3,0.1,1,83
14138066,23,1,0,,1,0
14138706,95,1,39,1.1,2,29
14138800,90,2,26,0.73,1,84
14139170,45,1,9,0.45,1,0
14139187,60,1,8,0.22,1,364
14139553,119,30,12,0.38,16,339
14139651,150,3,10,0.37,1,8
14140552,295,7,12,0.78,2,128
14140905,38,15,0,,1,0
14141050,130,2,4,0.11,1,0
14141215,70,1,1,0.03,1,0
14141622,71,1,155,4.34,1,173
14141874,75,2,1,0.04,1,0
14142298,85,2,74,2.08,1,52
14143250,67,3,29,0.84,2,365
14147107,75,1,5,0.14,1,0
14148550,79,2,83,2.32,6,320
14148905,72,1,256,7.1,1,124
14148988,153,1,1,0.03,1,0
14149046,60,7,5,0.27,4,160
14149127,150,5,47,1.69,1,0
14150846,142,3,15,0.71,1,118
14151551,55,2,67,1.9,1,0
14152806,249,9,19,0.66,1,0
14153081,111,2,73,2.06,3,170
14153242,179,4,13,0.38,1,0
14153255,65,2,24,0.71,3,290
14154356,63,2,36,3.06,1,59
14154373,90,12,1,0.03,2,0
14155064,143,4,1,0.03,1,0
14155795,85,2,10,0.28,1,306
14159853,67,1,86,2.5,1,45
14161086,45,1,87,2.5,15,305
14161103,299,2,0,,1,0
14161351,150,6,9,0.26,1,0
14161597,175,2,3,0.08,1,310
14163104,90,2,80,2.35,1,350
14163220,150,1,0,,1,0
14163324,100,2,3,0.09,1,0
14163352,53,1,85,2.39,1,54
14164263,40,5,0,,1,0
14164319,250,3,80,2.23,1,98
14165982,115,2,0,,1,0
14166695,85,2,3,0.09,1,0
14167282,45,2,1,0.03,1,0
14167287,65,7,1,0.03,1,0
14167380,160,3,57,1.63,1,314
14167624,95,7,0,,1,0
14167763,120,7,0,,1,0
14168034,151,2,0,,1,0
14168274,98,5,0,,1,0
14168413,100,1,11,0.31,1,0
14169102,74,2,8,0.22,1,0
14169266,50,1,39,1.11,1,1
14169399,75,3,209,5.87,1,14
14171171,150,4,1,0.08,1,0
14174460,30,6,1,0.03,1,0
14175040,200,1,10,0.28,1,0
14176286,67,2,103,2.94,2,126
14176519,153,3,17,0.48,1,31
14176878,75,3,0,,1,0
14177028,98,10,62,1.78,2,211
14177069,375,30,0,,49,245
14178226,215,1,49,1.42,1,316
14179120,60,1,1,0.03,1,0
14180414,100,3,12,0.34,1,0
14180715,131,2,27,0.76,2,96
14181211,120,1,237,6.62,1,71
14181565,75,1,16,0.46,1,0
14182564,79,29,4,0.42,2,201
14183466,120,3,53,1.53,2,197
14183900,228,1,1,0.03,1,0
14184335,85,1,2,0.06,2,0
14185610,115,8,24,0.69,1,196
14186028,130,1,78,2.17,1,0
14187014,109,1,25,0.75,1,0
14187084,65,4,0,,1,0
14187475,200,2,13,0.37,1,0
14191921,560,30,0,,49,356
14194024,180,4,43,1.22,1,82
14195437,35,30,1,0.05,18,280
14195493,140,5,17,0.49,1,330
14195524,110,1,84,2.35,1,301
14195677,75,2,5,0.14,1,0
14195878,50,15,2,0.06,1,0
14196798,89,2,1,0.04,1,365
14196990,175,30,5,0.16,91,363
14198486,65,3,0,,1,0
14199146,55,7,0,,1,0
14200676,150,3,18,0.53,1,0
14200678,96,2,1,0.03,1,0
14201811,75,2,0,,1,0
14202979,210,2,11,0.32,1,242
14203322,221,2,78,2.24,1,270
14203693,150,4,69,1.93,1,114
14204631,350,2,16,0.47,1,16
14205217,65,1,45,1.3,2,34
14205364,325,2,87,2.45,1,126
14205634,407,30,12,0.34,1,120
14207287,60,20,4,0.11,1,0
14210928,91,1,1,0.03,2,250
14212273,41,1,2,0.06,1,0
14213699,215,30,1,0.05,87,357
14213784,57,2,1,0.03,1,0
14214315,65,30,11,0.31,2,0
14214403,149,2,102,4.27,1,256
14215061,70,3,23,0.66,1,365
14215652,290,3,59,1.67,1,256
14215681,70,1,60,1.74,1,66
14217692,90,1,10,0.28,1,0
14218173,150,4,2,0.06,1,0
14218548,100,2,1,0.03,1,0
14218722,165,3,0,,2,0
14218742,224,30,2,0.08,1,353
14218795,238,1,0,,1,0
14219018,379,20,0,,1,364
14219515,45,21,0,,1,0
14220422,125,4,1,0.03,1,0
14220943,49,2,77,2.17,1,264
14221071,700,5,23,0.68,1,179
14221607,650,1,3,0.08,1,0
14222252,150,2,42,1.61,1,83
14228589,50,20,46,1.34,3,20
14230982,55,2,7,0.2,1,0
14231418,90,2,3,0.1,1,0
14231606,425,5,0,,1,363
14231719,200,30,0,,49,365
14233670,349,2,6,0.17,1,0
14234046,200,30,0,,1,87
14234561,100,2,152,4.29,1,251
14235245,115,2,8,0.23,1,0
14236416,150,3,119,3.45,2,58
14236734,100,1,0,,1,0
14237346,55,1,102,2.98,13,281
14237397,49,2,105,2.94,3,21
14237735,95,2,44,1.27,1,90
14238574,75,2,57,1.64,1,335
14238785,45,2,10,0.29,3,311
14239259,200,2,0,,1,0
14239534,199,5,22,0.62,1,68
14240343,195,1,109,3.21,1,190
14244430,349,3,38,1.08,1,72
14245157,270,2,113,3.21,1,11
14245274,230,30,0,,49,284
14245639,165,30,0,,96,365
14245886,159,2,1,0.03,1,0
14246251,196,30,1,0.03,96,280
14247423,103,1,3,0.08,1,0
14252537,92,4,18,0.52,1,341
14253050,150,3,37,1.04,1,0
14254221,294,5,150,4.19,1,105
14254624,110,4,36,1.05,1,40
14255485,76,7,40,1.15,1,34
14261749,180,2,115,3.34,2,82
14262383,100,2,46,1.34,2,361
14262420,80,7,0,,1,0
14264490,120,5,1,0.09,2,0
14265052,90,1,15,0.42,2,0
14266097,130,1,83,2.34,1,0
14267222,84,2,84,2.39,1,211
14272980,50,3,98,2.77,2,140
14274403,76,2,75,4.39,1,35
14274809,316,3,74,2.19,1,348
14275887,115,2,32,0.91,1,265
14276224,325,1,2,0.06,1,0
14276565,160,2,130,3.72,2,69
14276659,47,2,39,1.12,2,51
14277478,200,3,9,0.26,1,0
14278303,200,4,9,0.26,1,9
14278418,75,7,12,0.35,2,359
14280057,39,3,13,0.38,1,186
14280163,300,6,3,0.1,1,358
14280778,489,7,8,0.22,1,328
14281111,150,2,3,0.08,3,364
14281526,65,1,152,4.67,1,335
14281865,120,4,139,3.98,3,136
14282356,80,1,117,3.34,1,0
14282491,53,2,40,1.15,1,1
14283423,200,3,16,0.48,1,0
14283546,50,3,100,2.81,2,0
14284714,150,2,13,0.36,1,69
14290760,120,2,154,4.47,1,266
14292249,175,2,41,1.18,1,242
14294585,49,30,11,0.32,1,36
14295885,59,2,4,0.29,5,180
14296299,79,3,13,0.39,1,64
14296562,195,2,12,0.41,1,0
14296598,249,3,99,2.87,2,239
14297036,53,1,42,1.19,3,337
14297224,189,1,22,0.67,1,0
14300750,60,2,38,1.07,2,357
14301857,135,2,73,2.11,1,345
14301951,75,2,110,3.18,2,350
14302945,60,5,0,,1,18
14303789,120,2,13,0.37,1,115
14309960,100,5,4,0.17,1,0
14311699,95,3,61,1.73,2,56
14312186,185,1,2,0.06,1,0
14312497,99,5,15,0.45,1,0
14314240,180,4,94,2.72,1,326
14314562,350,5,24,0.7,1,137
14315012,69,1,4,0.12,1,0
14315241,50,2,41,1.15,1,250
14316033,144,2,113,3.18,3,293
14316198,85,4,9,0.25,1,0
14316228,100,5,13,1.04,1,1
14316284,240,5,52,1.54,1,271
14317785,125,1,3,0.09,2,0
14317995,165,2,22,0.65,1,0
14318774,145,3,88,2.56,1,321
14320998,88,1,0,,3,364
14322170,65,1,1,0.03,1,0
14322182,60,3,52,1.49,2,0
14322869,122,2,128,3.65,1,255
14323475,65,7,0,,1,0
14323803,42,1,95,2.69,11,148
14324811,55,6,7,0.54,1,179
14330688,115,2,7,0.21,1,0
14330713,95,1,9,0.25,1,0
14330789,113,2,167,4.71,2,167
14331775,185,4,10,0.28,1,329
14332083,34,30,14,0.41,2,365
14332210,80,3,90,2.53,3,323
14332446,50,1,55,1.54,3,60
14334031,55,3,89,2.53,1,66
14334508,110,5,2,0.06,1,0
14335179,115,5,65,1.84,1,157
14336338,239,3,17,0.49,2,212
14337001,63,2,8,0.31,1,0
14339989,295,2,42,1.29,1,81
14340033,425,7,0,,1,363
14340142,125,4,55,1.59,1,0
14340165,175,2,28,0.92,1,36
14340328,90,1,10,0.28,4,14
14341006,75,3,3,0.09,1,0
14341397,99,2,154,4.38,1,283
14342997,118,3,10,0.29,1,0
14347194,75,2,50,1.46,1,0
14347502,105,3,24,0.68,1,0
14348580,56,7,69,1.96,2,163
14349588,125,12,24,0.69,1,0
14350781,80,2,8,0.23,3,275
14351180,110,3,7,0.2,1,42
14351693,75,1,24,0.69,2,250
14351733,60,2,15,0.42,1,27
14351787,55,1,20,0.63,4,252
14353077,60,2,2,0.06,1,0
14353103,200,4,9,0.25,1,89
14354698,49,1,13,0.37,1,0
14354732,200,2,93,2.68,1,346
14355431,40,2,84,2.45,2,273
14355768,179,30,0,,87,365
14357461,75,2,12,0.35,1,41
14357487,45,2,24,0.68,1,5
14357698,245,30,12,0.37,6,245
14357767,120,3,36,1.06,1,89
14358402,51,6,5,0.22,2,358
14359772,83,1,110,3.46,4,307
14361378,55,2,1,0.03,1,0
14362124,85,2,47,1.32,1,18
14365130,109,30,5,0.15,31,134
14366054,85,2,8,0.23,2,0
14366544,179,30,2,0.06,96,345
14366918,95,30,7,0.2,1,238
14367248,95,2,47,1.34,1,0
14367644,170,3,87,2.48,1,32
14367695,110,1,75,2.14,1,56
14369923,111,2,2,0.08,1,0
14370793,125,1,1,0.03,1,87
14370839,34,3,0,,1,0
14371241,54,3,71,2.01,1,15
14371877,79,1,39,1.11,2,152
14372031,80,2,166,4.68,1,8
14372624,89,4,31,4.72,3,0
14373121,175,3,1,0.03,1,0
14373756,85,1,188,5.3,5,270
14375153,38,15,8,0.23,2,24
14378713,38,1,97,2.73,2,0
14378948,29,1,63,1.78,2,18
14381060,45,2,5,0.14,1,0
14381523,229,2,3,0.09,1,67
14382631,147,2,47,1.34,1,0
14383283,35,1,61,1.72,4,342
14383299,300,3,0,,1,179
14383928,154,2,143,4.11,1,269
14384874,250,120,2,0.09,1,273
14385616,150,4,10,0.29,1,6
14386245,65,1,6,0.17,1,0
14386712,250,1,180,5.07,1,229
14386892,99,4,75,2.16,1,216
14387471,45,8,4,0.11,1,0
14387555,105,2,11,0.53,1,0
14388889,45,3,101,2.89,2,60
14389886,180,3,16,0.47,1,0
14394217,130,2,111,3.19,1,252
14397396,210,3,0,,1,0
14398950,77,4,93,2.69,1,198
14401928,450,1,1,0.03,2,364
14403485,85,2,123,4.09,1,64
14403574,67,3,97,2.75,1,141
14404240,58,2,78,2.22,1,0
14406256,149,3,19,0.56,1,363
14406807,150,2,29,0.84,1,0
14406826,80,1,15,0.42,1,189
14406923,80,1,15,0.43,1,288
14408114,2500,30,4,0.13,11,364
14409723,130,2,11,0.32,1,0
14415799,150,2,2,0.06,1,0
14417576,180,1,36,1.05,1,0
14417798,125,4,37,1.05,1,0
14419516,150,2,9,0.26,2,0
14420353,89,12,3,0.1,2,332
14421258,42,1,4,0.12,1,0
14421313,40,3,5,0.14,1,0
14421383,70,3,72,2.04,1,155
14422308,200,90,4,0.4,1,364
14423010,64,2,1,0.03,1,0
14423024,75,14,10,0.45,1,341
14426680,180,4,64,2,3,57
14427313,75,3,0,,2,0
14429513,139,5,120,3.91,1,52
14429957,149,2,121,3.5,1,70
14429976,85,3,99,3.09,1,19
14430662,92,1,2,0.06,1,364
14437093,129,7,10,0.29,1,0
14438244,150,2,1,0.03,1,0
14439638,125,1,24,0.7,1,188
14440066,100,4,2,0.32,1,0
14441627,198,3,15,0.43,1,4
14442338,239,30,1,0.05,121,365
14443766,82,60,0,,1,365
14444988,215,1,76,2.16,1,245
14445183,100,5,83,2.5,1,31
14445481,180,2,2,0.06,1,2
14446717,150,30,8,0.24,1,328
14446960,199,3,169,4.8,1,302
14448231,99,2,26,0.76,1,155
14450837,40,1,81,2.32,2,127
14451686,199,30,32,0.91,1,343
14452731,69,5,80,2.26,2,0
14453189,170,4,0,,1,0
14453434,110,30,4,0.12,4,301
14462592,100,4,20,0.57,1,363
14463527,50,25,0,,1,5
14464084,310,30,1,0.04,96,294
14464699,110,1,208,5.89,5,293
14465415,165,2,37,1.08,1,86
14466137,85,3,55,1.56,3,49
14466193,65,2,14,0.44,2,82
14466418,149,30,2,0.06,12,281
14467580,252,2,16,0.49,13,327
14467602,130,120,2,0.06,2,229
14467915,80,6,0,,1,358
14469621,75,2,85,2.42,1,159
14469737,75,5,4,0.14,2,0
14470437,125,2,70,2.01,1,71
14471418,650,2,6,0.42,2,363
14472272,115,1,129,3.78,10,255
14472317,90,2,28,0.82,1,0
14472385,249,7,70,2.03,1,266
14473545,140,6,9,0.26,1,0
14473548,795,4,26,0.8,1,340
14475417,27,1,16,0.71,6,364
14479761,105,2,51,1.48,1,208
14480047,30,3,23,0.66,4,211
14480430,55,4,0,,2,0
14481668,65,3,19,0.55,4,337
14482103,65,3,42,1.22,4,290
14482700,55,2,1,0.03,1,56
14483469,800,1,0,,1,0
14483613,100,3,87,2.52,1,322
14484998,55,1,0,,3,364
14485082,73,15,2,0.06,1,0
14485372,289,2,74,2.09,1,243
14485877,75,1,10,0.29,1,162
14486539,100,3,1,0.05,1,179
14486682,120,10,3,0.09,1,0
14487072,45,5,23,0.66,6,216
14488817,399,3,0,,2,362
14489610,155,4,31,0.91,1,24
14489615,60,3,60,1.71,2,0
14490720,100,20,0,,1,364
14491976,30,25,15,0.43,4,78
14497153,50,2,0,,1,0
14497942,330,30,1,0.05,96,250
14499123,300,2,73,2.14,1,228
14499377,65,2,52,1.93,1,78
14499400,200,10,4,0.12,1,0
14500533,85,3,7,0.2,1,0
14500735,139,30,4,0.11,1,330
14503754,135,3,39,1.12,1,311
14505483,150,5,0,,1,358
14506036,140,1,34,0.98,1,170
14506086,185,2,15,0.44,1,0
14506113,74,5,7,0.2,1,90
14507274,162,5,22,0.64,1,156
14516582,185,5,53,1.53,1,269
14518257,400,1,2,0.06,2,364
14518363,160,3,12,0.36,3,5
14519882,98,60,28,0.82,1,343
14520743,95,1,23,0.66,2,0
14521738,59,1,9,0.27,1,288
14522175,200,2,22,0.64,1,4
14522432,200,2,2,0.06,1,0
14522716,100,7,26,0.75,1,1
14522966,499,30,70,2.04,1,0
14524079,189,2,164,4.72,1,206
14524686,185,2,25,0.71,2,0
14527923,79,3,28,0.8,1,0
14529806,149,30,84,2.43,4,337
14530298,250,30,0,,1,358
14532445,105,5,4,0.12,1,0
14532520,45,3,5,0.15,1,220
14533013,125,3,38,1.1,2,197
14534676,95,6,2,0.06,1,249
14535001,75,1,0,,1,0
14535633,30,14,1,0.03,1,0
14536003,175,4,7,0.21,1,365
14536056,149,2,28,0.83,2,2
14536245,189,30,1,1,121,364
14538181,95,5,1,0.03,3,0
14539106,61,1,5,0.15,2,0
14541203,190,5,0,,3,0
14547628,80,1,37,1.05,1,0
14547982,99,3,3,0.13,1,0
14548280,84,2,1,0.03,1,0
14548579,125,1,19,0.55,1,281
14549011,43,1,0,,1,0
14549226,107,3,82,2.34,1,284
14549287,190,3,9,0.28,1,188
14551432,125,2,24,0.68,1,0
14551508,45,1,38,1.11,1,0
14551515,65,3,0,,1,0
14551896,174,5,6,0.28,1,8
14552533,170,1,127,3.61,1,1
14553862,200,1,2,0.06,1,0
14554093,250,60,4,0.12,1,0
14555269,95,4,9,0.26,1,0
14555440,250,2,66,1.94,1,89
14556236,80,2,2,0.06,2,220
14556587,160,2,2,0.06,2,0
14556634,45,2,1,0.03,1,0
14556661,70,21,1,0.03,1,0
14557504,75,1,22,0.63,7,319
14557713,35,3,2,0.06,1,0
14566213,200,5,21,0.6,2,364
14568352,95,3,13,0.38,1,11
14568858,250,4,4,0.12,1,0
14569577,275,4,29,0.83,2,313
14569881,70,2,90,2.57,3,33
14570408,30,7,1,0.03,1,0
14570492,289,3,5,0.53,1,365
14570963,375,1,34,0.98,1,7
14571451,129,1,198,5.63,1,21
14571686,219,30,0,,121,189
14575253,81,1,10,0.29,1,35
14576763,75,1,2,0.12,1,0
14577253,250,2,3,0.13,1,358
14577490,99,5,42,1.21,2,29
14577930,225,5,18,0.58,2,96
14578109,106,1,63,1.84,2,19
14579123,55,5,37,1.16,2,72
14582793,110,2,0,,1,0
14586448,279,3,5,0.15,1,0
14587044,94,1,11,0.31,1,0
14587950,220,3,12,0.39,1,19
14588156,110,4,75,2.26,1,48
14588464,275,4,24,0.7,1,127
14590476,999,2,1,0.03,1,0
14590480,125,1,37,1.06,1,310
14591298,90,3,5,0.15,1,83
14592009,122,5,13,0.42,1,0
14594286,60,3,89,2.59,2,37
14594441,99,1,187,5.43,2,39
14596236,48,2,91,2.6,4,21
14601503,159,30,7,0.25,91,280
14602894,117,30,7,0.22,91,312
14607289,45,1,4,0.34,1,0
14608127,100,2,11,2.02,1,20
14608350,40,4,23,0.73,1,30
14609804,175,7,26,0.8,1,188
14610596,40,1,19,0.9,1,18
14611399,85,1,113,3.25,3,59
14613942,100,75,6,0.17,3,0
14614708,195,4,17,0.49,1,188
14615541,65,1,3,0.09,1,0
14616367,250,4,61,1.89,1,324
14616377,170,3,120,3.51,2,96
14619860,440,30,1,0.05,1,87
14622053,58,3,106,3.06,1,3
14624028,45,7,5,0.14,1,343
14624128,65,1,25,0.72,1,0
14625676,299,2,35,1.02,1,261
14627598,100,1,1,0.11,1,363
14627817,99,1,14,0.41,1,50
14627819,120,4,2,0.06,1,0
14628080,149,30,86,2.51,4,220
14628409,150,2,154,4.5,1,271
14629018,100,2,1,0.03,1,0
14629878,60,30,1,0.03,2,363
14632080,153,3,82,2.42,1,0
14633272,50,1,15,0.44,1,0
14633324,172,2,20,0.58,1,7
14633924,109,1,176,5.07,2,316
14646562,180,2,100,2.9,2,344
14648556,60,1,55,1.59,1,57
14648838,175,20,11,0.32,3,0
14650584,98,2,1,0.03,1,88
14651111,150,1,0,,1,0
14653800,199,29,2,0.07,31,148
14653831,75,2,1,0.03,1,0
14654573,125,2,122,3.53,1,214
14654676,200,1,0,,1,365
14655004,300,1,0,,2,363
14655908,750,3,0,,1,87
14661553,100,2,93,2.78,2,74
14661771,225,5,16,0.47,1,364
14663344,120,1,3,0.09,1,0
14665418,295,2,78,2.27,1,309
14666364,160,3,21,0.6,1,3
14666899,40,3,2,0.06,1,0
14668622,350,1,0,,1,327
14670074,110,1,40,1.16,3,345
14670215,43,32,32,0.93,3,345
14670685,50,3,59,1.71,1,0
14672067,85,93,19,0.54,1,89
14672524,56,2,79,2.38,1,56
14672920,73,2,137,3.94,1,0
14682338,175,3,37,1.06,1,19
14683118,49,2,71,3.1,3,308
14683956,175,30,0,,49,365
14683983,672,2,23,0.87,13,268
14684834,44,2,36,1.03,3,357
14685187,130,1,3,0.45,1,299
14685276,132,4,92,2.69,1,260
14686954,55,1,54,2.14,4,0
14689860,250,1,13,0.37,1,0
14690331,300,4,24,0.7,1,61
14691805,35,1,35,1,1,0
14692426,100,4,42,1.37,1,62
14692459,175,30,4,0.14,15,343
14693952,75,1,205,5.89,6,179
14694447,30,1,0,,1,15
14694588,60,2,42,1.23,1,355
14695540,47,2,60,1.71,1,4
14696215,200,2,3,0.29,1,0
14696542,60,2,159,4.56,1,153
14698446,50,1,31,0.91,3,79
14699186,100,3,2,0.06,1,0
14703733,80,28,9,0.26,1,219
14705110,125,5,91,2.63,1,143
14705209,125,2,32,0.91,1,0
14706784,78,1,46,1.38,2,0
14707466,75,1,86,2.63,2,337
14707648,150,1,144,4.13,2,134
14707675,100,2,165,4.77,2,2
14708459,200,2,0,,2,363
14709693,65,3,0,,1,0
14710763,145,2,133,3.83,1,178
14711796,180,4,17,0.67,1,203
14712466,99,100,1,0.03,1,0
14713599,120,2,157,4.54,1,68
14713835,227,1,0,,2,365
14714093,90,3,86,2.47,2,38
14714894,99,3,3,0.16,2,332
14716077,55,20,3,0.09,1,0
14716155,55,30,85,2.45,4,232
14716403,80,1,16,0.51,1,0
14716586,40,30,84,2.53,4,284
14721931,133,30,2,0.15,91,4
14722273,175,30,4,0.21,91,138
14723039,163,2,33,1.08,1,255
14723166,250,5,7,0.2,1,0
14723697,117,30,7,0.23,8,241
14724015,295,30,2,0.06,96,250
14724181,105,2,38,1.09,1,0
14724479,59,2,7,0.21,2,0
14726498,60,3,83,2.39,1,300
14726699,49,1,79,3.01,2,63
14728630,141,4,33,0.96,1,159
14728788,59,1,13,0.38,1,332
14730708,3000,30,8,0.24,11,365
14733932,50,30,97,2.79,4,312
14737992,41,14,25,0.75,1,6
14738709,399,30,3,0.1,121,185
14741343,189,3,1,0.03,1,83
14741623,48,3,67,1.95,1,70
14743469,49,1,1,0.03,1,0
14744425,175,2,2,0.06,1,0
14744735,55,14,4,0.12,1,17
14744794,53,1,4,0.16,1,0
14744912,80,2,4,0.12,1,0
14745847,150,7,29,0.86,1,31
14746873,67,2,8,0.23,2,337
14747893,80,4,2,0.06,1,0
14749932,78,1,35,1.01,1,247
14756273,50,2,10,0.46,1,0
14756913,120,3,59,1.73,1,57
